['2018-02-14', 3887364.52, '93.20', '91.15', '88.69', '117.08B']
['2018-02-14', 3451494.0, '93.20', '91.15', '88.69', '117.08B']
['2018-02-15', 195200.0, '91.33', '87.79', '88.87', '117.08B']
['2018-02-15', 1271211.62, '91.33', '87.79', '88.87', '117.08B']
['2018-02-15', 5873702.82, '91.33', '87.79', '88.87', '117.08B']
['2018-02-15', 12447440.72, '91.33', '87.79', '88.87', '117.08B']
['2018-02-15', 546388.0, '91.33', '87.79', '88.87', '117.08B']
['2018-02-16', 900000.0, '90.25', '85.63', '88.39', '117.08B']
['2018-02-20', 4094912.76, '88.81', '87.97', '90.67', '117.08B']
['2018-02-20', 129587505.51, '88.81', '87.97', '90.67', '117.08B']
['2018-02-21', 305251348.0, '90.25', '88.09', '90.67', '117.08B']
['2018-02-23', 145082.92, '91.45', '87.91', '93.62', '117.08B']
['2018-02-23', 3451494.0, '91.45', '87.91', '93.62', '117.08B']
['2018-02-27', 142491.92, '89.89', '89.77', '88.09', '117.08B']
['2018-03-02', 446250.0, '88.09', '87.61', '84.97', '117.08B']
['2018-03-02', 4367033.0, '88.09', '87.61', '84.97', '117.08B']
['2018-03-06', 1082430.0, '91.15', '85.75', '83.65', '117.08B']
['2018-03-06', 1606538.88, '91.15', '85.75', '83.65', '117.08B']
['2018-03-06', 15409819.77, '91.15', '85.75', '83.65', '117.08B']
['2018-03-07', 101183.36, '87.79', '84.73', '83.41', '117.08B']
['2018-03-08', 2948100.0, '85.63', '83.83', '82.87', '117.08B']
['2018-03-09', 305251348.0, '85.51', '82.81', '84.49', '117.08B']
['2018-03-09', 397103.0, '85.51', '82.81', '84.49', '117.08B']
['2018-03-09', 2296000.0, '85.51', '82.81', '84.49', '117.08B']
['2018-03-13', 611975.04, '88.09', '79.51', '84.91', '117.08B']
['2018-03-14', 359672.0, '87.61', '82.39', '84.43', '117.08B']
['2018-03-14', 3451494.0, '87.61', '82.39', '84.43', '117.08B']
['2018-03-16', 305251348.0, '89.77', '82.03', '81.19', '117.08B']
['2018-03-19', 2406080.0, '92.06', '81.31', '79.45', '117.08B']
['2018-03-19', 304000.0, '92.06', '81.31', '79.45', '117.08B']
['2018-03-19', 13167226.2, '92.06', '81.31', '79.45', '117.08B']
['2018-03-19', 546388.0, '92.06', '81.31', '79.45', '117.08B']
['2018-03-27', 37024999.99, '84.73', '78.90', '83.71', '117.08B']
['2018-03-28', 227210.24, '83.83', '78.54', '86.71', '117.08B']
['2018-03-29', 305251348.0, '82.81', '79.57', '84.07', '117.08B']
['2018-04-02', 5873702.82, '79.51', '81.55', '83.47', '117.08B']
['2018-04-03', 305251348.0, '82.39', '83.29', '81.37', '117.08B']
['2018-04-04', 3271527.91, '83.77', '83.59', '81.01', '117.08B']
['2018-04-06', 145082.92, '81.31', '90.37', '80.71', '117.08B']
['2018-04-18', 3728833.46, '78.54', '84.61', '83.41', '117.08B']
['2018-04-18', 3286639.46, '78.54', '84.61', '83.41', '117.08B']
['2018-04-19', 577835.7, '79.57', '86.35', '82.93', '117.08B']
['2018-04-19', 186515.98, '79.57', '86.35', '82.93', '117.08B']
['2018-04-19', 1825297.7, '79.57', '86.35', '82.93', '117.08B']
['2018-04-23', 115145.36, '81.55', '84.85', '82.75', '117.08B']
['2018-04-23', 5707500.0, '81.55', '84.85', '82.75', '117.08B']
['2018-04-24', 275144.6, '83.29', '85.15', '78.78', '117.08B']
['2018-04-24', 940689.4, '83.29', '85.15', '78.78', '117.08B']
['2018-04-24', 141299.4, '83.29', '85.15', '78.78', '117.08B']
['2018-04-24', 490184.1, '83.29', '85.15', '78.78', '117.08B']
['2018-04-27', 123505.5, '90.37', '88.63', '79.69', '117.08B']
['2018-04-30', 21659744.0, '88.75', '88.69', '79.14', '117.08B']
['2018-04-30', 19701720.0, '88.75', '88.69', '79.14', '117.08B']
['2018-05-02', 4094912.76, '88.45', '88.39', '81.37', '118.29B']
['2018-05-02', 1395553.25, '88.45', '88.39', '81.37', '118.29B']
['2018-05-02', 12043856.98, '88.45', '88.39', '81.37', '118.29B']
['2018-05-02', 490184.1, '88.45', '88.39', '81.37', '118.29B']
['2018-05-03', 167018.4, '87.07', '90.67', '79.33', '118.29B']
['2018-05-07', 1890512.0, '86.41', '90.67', '79.14', '118.29B']
['2018-05-08', 139254.28, '84.61', '93.38', '79.57', '118.29B']
['2018-05-08', 1555732.5, '84.61', '93.38', '79.57', '118.29B']
['2018-05-08', 158293.63, '84.61', '93.38', '79.57', '118.29B']
['2018-05-09', 19701720.0, '86.35', '93.62', '79.20', '118.29B']
['2018-05-10', 123505.5, '85.21', '91.33', '78.24', '118.29B']
['2018-05-11', 427932.25, '84.85', '88.39', '77.52', '118.29B']
['2018-05-13', 151866.24, '85.15', '88.09', '77.52', '118.29B']
['2018-05-14', 101183.36, '85.15', '88.09', '76.44', '118.29B']
['2018-05-15', 115145.36, '87.01', '87.19', '75.66', '118.29B']
['2018-05-15', 623215.12, '87.01', '87.19', '75.66', '118.29B']
['2018-05-16', 5873702.82, '88.15', '85.51', '74.22', '118.29B']
['2018-05-17', 172039.06, '88.63', '84.85', '74.22', '118.29B']
['2018-05-22', 1082430.0, '88.39', '83.65', '76.20', '118.29B']
['2018-05-22', 180602.36, '88.39', '83.65', '76.20', '118.29B']
['2018-05-24', 427932.25, '91.52', '82.87', '75.42', '118.29B']
['2018-05-24', 153088.0, '91.52', '82.87', '75.42', '118.29B']
['2018-05-29', 3500000.0, '93.62', '84.91', '77.40', '118.29B']
['2018-05-29', 2296000.0, '93.62', '84.91', '77.40', '118.29B']
['2018-05-30', 154350.0, '91.33', '84.43', '77.94', '118.29B']
['2018-05-30', 26888847.97, '91.33', '84.43', '77.94', '118.29B']
['2018-05-30', 2786848.05, '91.33', '84.43', '77.94', '118.29B']
['2018-06-01', 1555732.5, '88.09', '81.19', '77.76', '118.29B']
['2018-06-01', 1395553.25, '88.09', '81.19', '77.76', '118.29B']
['2018-06-01', 1825297.7, '88.09', '81.19', '77.76', '118.29B']
['2018-06-04', 48702888.0, '87.19', '81.19', '77.76', '118.29B']
['2018-06-04', 6085395.0, '87.19', '81.19', '77.76', '118.29B']
['2018-06-04', 546388.0, '87.19', '81.19', '77.76', '118.29B']
['2018-06-04', 13520566.8, '87.19', '81.19', '77.76', '118.29B']
['2018-06-05', 159870.84, '87.19', '81.19', '77.34', '118.29B']
['2018-06-14', 684814.0, '82.87', '83.71', '76.56', '118.29B']
['2018-06-15', 918139.71, '84.49', '86.71', '76.56', '118.29B']
['2018-06-15', 4305494.0, '84.49', '86.71', '76.56', '118.29B']
['2018-06-19', 305251348.0, '84.91', '83.47', '76.56', '118.29B']
['2018-06-20', 356770.65, '84.43', '81.37', '78.00', '118.29B']
['2018-06-20', 5002313.8, '84.43', '81.37', '78.00', '118.29B']
['2018-06-21', 14796199.98, '83.53', '81.01', '76.20', '118.29B']
['2018-06-26', 21659744.0, '78.48', '85.15', '70.62', '118.29B']
['2018-06-27', 877127.42, '78.72', '85.81', '69.42', '118.29B']
['2018-06-27', 1271211.62, '78.72', '85.81', '69.42', '118.29B']
['2018-06-28', 10301455.28, '76.98', '84.91', '70.56', '118.29B']
['2018-06-28', 10301455.28, '76.98', '84.91', '70.56', '118.29B']
